序号,类型 0:枪|1:弓|2:骑,武将风格,类型名,名字,国家 1:魏|2:蜀|3:吴|4:他,品质,人物等级,等级,武力,智力,兵力,士气,技能,被动技能1,被动技能2,被动技能3,被动技能,兵种等级,战器淬炼（CSVMagicWeaponSmeltAttr.csv）,性别(1男2女）,持续周期,Boss,互斥Id,默认x,默认y,默认战法,小图片atlas,小图片sprite,大图片,技能语音,死亡语音
8204051,9,7,火矢兵,郭嘉,1,5,120,5,19179,10263,24122,1,94411,210,1008,1610,610|1108|1909|43801|56002|80006|10115|10415|61001|61004|61011|61006,3,11015|1020,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5guojia2,cardX5guojia2,warrior/X5guojia2S,warrior/X5guojia2D
8204052,9,8,火矢兵,田畴,1,5,120,5,5046,5364,6730,1,94412,210,1008,-1,208|308|1510|43801|59001|10012|10410|61001|61004|61005|61006|61008,3,11017|1022,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard37,card37,warrior/37S,warrior/37D
8204053,11,5,重骑兵,张辽,1,5,120,5,20776,7472,23181,1,94413,210,1008,1610,208|1110|1208|1607|43601|49002|10015|10415|61001|61002|61003|61004|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5zhangliao1,cardX5zhangliao1,warrior/X5zhangliao1S,warrior/X5zhangliao1D
8204054,11,6,重骑兵,徐晃,1,5,120,5,5688,2902,7808,1,94414,210,1008,-1,208|308|510|1208|43601|52002|10015|10415|61001|61010|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX4_60,cardX4_60,warrior/60S,warrior/60D
8204055,11,5,重骑兵,史涣,1,5,120,5,13877,6345,18345,1,94414,210,1008,1610,1008|1110|1208|2008|43601|49002|10115|10415|61009|61004|61005|61006,3,11017|1017,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2008,card2008,warrior/6S_03,warrior/6D_01
8204061,10,5,连弩兵,邹氏,1,5,120,5,18173,9110,18624,2,94421,210,1008,1610,408|610|1908|1808|43901|49002|10015|10215|61009|61004|61005|61006,3,11015|1020,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard127,card127,warrior/8S_02,warrior/8D_02
8204062,0,3,枪,杜氏,1,3,100,4,1918,1443,1931,2,94422,-1,-1,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard80,card80,warrior/80S,warrior/80D
8204063,1,3,弓兵,秦氏,1,5,120,5,11928,9308,15500,1,94423,210,1008,1610,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard209,card209,warrior/135S,warrior/135D
8204064,9,7,火矢兵,王氏,1,5,120,5,15922,10163,17147,1,94424,210,1008,1610,608|708|1909|43801|10213|10513|61001|61004|61005|61006,3,11016|11016,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard140,UI/Card/Big/card140,warrior/7S_04,warrior/7D_05
8204065,12,5,骠骑兵,赵姬,1,5,120,5,20538,8001,20840,1,94424,210,1008,1610,210|608|1108|1707|44001|49002|10015|10115|61009|61004|61005|61006,3,1015|1019,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard206,UI/Card/Big/card206,warrior/206S,warrior/206D
8204071,7,6,盾枪兵,曹操,1,5,120,5,11583,7943,17514,1,94431,210,1008,1610,308|1210|1508|1608|43501|10015|10415|61001|61004|61005|61006,3,1017|1018,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5caocao2,cardX5caocao2,warrior/X5caocao2S,warrior/X5caocao2D
8204072,11,7,重骑兵,贾诩,1,5,120,5,4135,3069,5563,1,94432,210,1008,-1,108|208|308|1210|43601|56002|10010|10411|61001|61004|61011|61006,3,1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5jiaxu2,cardX5jiaxu2,warrior/X5jiaxu2S,warrior/X5jiaxu2D
8204073,9,8,火矢兵,程昱,1,5,120,5,15201,12852,7663,1,94433,210,1008,-1,208|308|1510|43801|59001|10012|10410|61001|61004|61005|61006|61008,3,11017|1022,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5xunyu2,cardX5xunyu2,warrior/X5xunyu2S,warrior/X5xunyu2D
8204074,11,5,重骑兵,张辽,1,5,120,5,20776,7472,23181,1,94434,210,1008,1610,208|1110|1208|1607|43601|49002|10015|10415|61001|61002|61003|61004|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5zhangliao1,cardX5zhangliao1,warrior/X5zhangliao1S,warrior/X5zhangliao1D
8204075,11,6,重骑兵,夏侯渊,1,5,120,5,7549,5264,14795,1,94434,210,1008,-1,208|308|1208|1610|43601|52002|10015|10213|61001|61010|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5xiahouyuan2,cardX5xiahouyuan2,warrior/X5xiahouyuan2S,warrior/X5xiahouyuan2D
8204081,11,7,重骑兵,孔融,1,5,120,5,19075,7805,24120,1,94441,210,1008,1610,108|208|1210|1605|43601|56002|10015|10115|61001|61004|61011|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2001,card2001,warrior/3S_04,warrior/3D_01
8204082,9,8,火矢兵,崔琰,1,5,120,5,17355,11108,22942,1,94442,210,1008,1610,208|1908|1510|43801|59002|10015|10415|61001|61004|61005|61006|61008,3,11016|1022,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5xunyu2,cardX5xunyu2,warrior/X5xunyu2S,warrior/X5xunyu2D
8204083,1,3,弓兵,许攸,1,5,120,5,19148,9732,23796,1,94443,210,1008,1610,608|1608|10015|10415,1,1015|1020,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2020,card2020,warrior/3S_05,warrior/3D_02
8204084,11,7,重骑兵,毛玠,1,5,120,5,19964,8940,25523,1,94444,210,1008,1610,108|208|1210|1608|43601|56002|10015|10315|61001|61004|61011|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2020,card2020,warrior/3S_01,warrior/3D_03n
8204085,10,7,连弩兵,杨修,1,5,120,5,20088,11537,28721,1,94444,210,1008,1610,308|1908|1810|43901|80001|56002|10015|10415|61001|61004|61011|61006,3,11016|1020,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2027,card2027,warrior/6S_01,warrior/6D_03n
8204091,11,7,重骑兵,司马懿,1,5,120,5,13278,12012,17800,1,94451,210,1008,1610,208|310|708|1908|43601|10415|61001|61004|61005|61006,3,11016|11016,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5simayi1,cardX5simayi1,warrior/X5simayi2S,warrior/X5simayi2D
8204092,1,8,弓兵,荀彧,1,5,120,5,11753,8685,15235,1,94452,210,1008,1610,208|1908|1510|10015|10115|61001|61004|61005|61006,1,1017|11016,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5xunyu2,cardX5xunyu2,warrior/X5xunyu2S,warrior/X5xunyu2D
8204093,11,5,重骑兵,夏侯惇,1,5,120,5,13877,6345,18345,1,94453,210,1008,1610,1008|1110|1208|2008|43601|49002|10115|10415|61009|61004|61005|61006,3,11017|1017,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5xiahoudun1,cardX5xiahoudun1,warrior/X5xiahoudun1S,warrior/X5xiahoudun1D
8204094,9,7,火矢兵,刘晔,1,5,120,5,18503,8595,16520,1,94454,210,1008,1610,308|1208|1810|43801|80001|56002|10015|10115|61001|61004|61011|61006,3,1016|1020,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5lusu1,cardX5lusu1,warrior/X5lusu1S,warrior/X5lusu1D
8204095,1,3,弓兵,曹军弓兵,1,5,120,5,19148,9732,13205,1,94454,210,1008,1610,608|1608|10015|10415,1,1015|1020,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2020,card2020,warrior/3S_05,warrior/3D_01
8204101,12,5,骠骑兵,于禁,1,5,120,5,10425,7209,11603,1,94461,210,1008,-1,null,3,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard51,card51,warrior/51S,warrior/51D
8204102,2,5,骑兵,曹军骑兵,1,5,120,5,11433,6061,11945,1,94462,210,1008,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_05,warrior/4D_03
8204103,12,5,骠骑兵,庞德,1,5,120,5,14653,6479,14940,1,94463,210,1008,1610,1905|1608|1708|2010|44001|49002|10115|10415|61001|61002|61003|61004|61005|61006,3,11015|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard39,card39,warrior/39S,warrior/39D
8204104,11,6,重骑兵,曹军骑兵,1,5,120,5,11564,7515,17223,1,94464,210,1008,1610,208|508|1208|1610|43601|52002|10015|10115|61001|61010|61005|61006,3,1017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_05,warrior/4D_03
8204105,11,7,重骑兵,曹军骑兵,1,5,120,5,19075,7805,24120,1,94464,210,1008,1610,108|208|1210|1605|43601|56002|10015|10115|61001|61004|61011|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2005,card2005,warrior/4S_05,warrior/4D_03
8204111,9,7,火矢兵,大乔,1,5,120,5,12783,9396,18696,1,94471,210,1008,1610,308|505|1810|43801|80001|10001|10401,3,11017|1017,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5daqiao1,cardX5daqiao1,warrior/X5daqiao1S,warrior/X5daqiao1D
8204112,9,8,火矢兵,小乔,1,5,120,5,13618,10830,17893,1,94472,210,1008,1610,308|1210|1508|43801|59002|10015|10515|61001|61004|61005|61006|61008,3,11017|11016,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5xiaoqiao1,cardX5xiaoqiao1,warrior/X5xiaoqiao1S,warrior/X5xiaoqiao1D
8204113,2,5,骑兵,关羽,1,5,120,5,13263,7535,8742,1,94473,210,1008,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5guanyu2,cardX5guanyu2,warrior/X5guanyu2S,warrior/X5guanyu2D
8204114,7,6,盾枪兵,赵云,1,5,120,5,24718,8732,31602,1,94474,210,1008,1610,408|1108|1909|1710|43501|52002|10015|10115|61001|61010|61005|61006,3,11015|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5zhaoyun1,cardX5zhaoyun1,warrior/X5zhaoyun1S,warrior/X5zhaoyun1D
8204115,10,5,连弩兵,太史慈,1,5,120,5,10440,6527,10093,1,94474,210,1008,-1,308|1108|1905|1710|43901|10010|10110|61001|61002|61003|61004|61005|61006,3,11016|1020,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5taishici1,cardX5taishici1,warrior/X5taishici1S,warrior/X5taishici1D
8204121,12,6,骠骑兵,曹操,1,5,120,5,14765,7470,19590,1,94481,210,1008,1610,108|508|1210|1808|44001|52002|10015|10115|61001|61010|61005|61006,3,11017|1020,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5caocao1,cardX5caocao1,warrior/X5caocao1S,warrior/X5caocao1D
8204122,12,5,骠骑兵,夏侯渊,1,5,120,5,17461,7054,15952,1,94482,210,1008,1610,1108|1208|1908|1710|44001|49002|10015|10215|61001|61002|61003|61004|61005|61006,3,11015|1021,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5xiahouyuan2,cardX5xiahouyuan2,warrior/X5xiahouyuan2S,warrior/X5xiahouyuan2D
8204123,12,5,骠骑兵,张辽,1,5,120,5,16902,7504,17661,1,94483,210,1008,1610,208|1110|1208|1908|44001|49002|10115|10515|61009|61004|61005|61006,3,11017|1020,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5zhangliao1,cardX5zhangliao1,warrior/X5zhangliao1S,warrior/X5zhangliao1D
8204124,7,6,盾枪兵,许褚,1,5,120,5,13793,6893,22061,1,94484,210,1008,1610,308|508|1210|1508|43501|52002|10015|10515|61001|61010|61005|61006,3,11017|1017,1,0,0,0,0,0,0,SmallCardAtlas,UI/Card/Small/scardX5xuchu1,UI/Card/Big/cardX5xuchu1,Deferred/Audio/warrior/X5xuchu1S,Deferred/Audio/warrior/X5xuchu1D
8204125,7,5,盾枪兵,典韦,1,5,120,5,17913,6746,20465,1,94484,210,1008,1610,308|408|1108|2010|43501|49002|10014|10415|61001|61002|61003|61004|61005|61006,3,11015|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5dianwei1,cardX5dianwei1,warrior/X5dianwei1S,warrior/X5dianwei1D
8205011,10,5,连弩兵,吕姬,4,5,120,5,12304,7875,10759,1,94491,210,1008,-1,610|1108|1908|1708|43901|50002|10115|10515|61009|61004|61005|61006,3,11015|1020,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5lvji1,cardX5lvji1,warrior/X5lvji2S,warrior/X5lvji2D
8205012,9,7,火矢兵,貂蝉,4,5,120,5,15922,10163,17147,1,94492,210,1008,1610,608|708|1909|43801|10213|10513|61001|61004|61005|61006,3,11016|11016,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5diaochan2,cardX5diaochan2,warrior/X5diaochan2S,warrior/X5diaochan2D
8205013,10,7,连弩兵,甄姬,4,5,120,5,10342,7422,14259,1,94493,210,1008,1610,308|610|1909|1708|43901|55002|10115|10515|61001|61004|61011|61006,3,11016|1019,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5zhenji2,cardX5zhenji2,warrior/X5zhenji2S,warrior/X5zhenji2D
8205014,7,6,盾枪兵,黄月英,4,5,120,5,10342,7422,1953125,0,94494,90031,90037,-1,208|1210|1608|43501|52002|10115|10415|61001|61010|61005|61006,3,1017|11017,2,0,1,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5huangyueying1,cardX5huangyueying1,warrior/X5huangyueying2S,warrior/X5huangyueying2D
8205015,9,8,火矢兵,大乔,4,5,120,5,2350,2115,2937,1,94494,608,80015,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5daqiao1,cardX5daqiao1,warrior/74S,warrior/74D
8205021,12,5,骠骑兵,吕布,4,5,120,5,17461,4455,8304,1,94501,210,1008,-1,208|1108|1707|2010|44001|49002|10015|10415|61001|61002|61003|61004|61005|61006,3,1015|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5lvbu1,cardX5lvbu1,warrior/X5lvbu1S,warrior/X5lvbu1D
8205022,11,6,重骑兵,董卓,4,5,120,5,9585,4985,13250,1,94502,210,1008,-1,108|508|1208|1810|43601|52002|10015|10415|61001|61010|61005|61006,3,1017,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5dongzhuo1,cardX5dongzhuo1,warrior/X5dongzhuo2S,warrior/X5dongzhuo2D
8205023,11,6,重骑兵,袁绍,4,5,120,5,15246,6211,18198,1,94503,210,1008,1610,208|510|1208|1607|43601|52002|10015|10215|61001|61010|61005|61006,3,1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5yuanshao1,cardX5yuanshao1,warrior/X5yuanshao1S,warrior/X5yuanshao1D
8205024,12,5,骠骑兵,文丑,4,5,120,5,12185,7054,15952,1,94504,210,1008,1610,1108|1208|1908|1710|44001|49002|10015|10215|61001|61002|61003|61004|61005|61006,3,11015|1021,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5wenchou2,cardX5wenchou2,warrior/35S,warrior/35D
8205025,12,5,骠骑兵,颜良,4,5,120,5,16645,7141,17467,1,94504,210,1008,1610,407|1110|1208|44001|80003|49002|10015|10115|61009|61004|61005|61006,3,11015|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5yanliang2,cardX5yanliang2,warrior/59S,warrior/59D
8205031,11,6,重骑兵,天魔董卓,4,5,120,5,9585,4985,13250,1,94511,210,1008,-1,108|508|1208|1810|43601|52002|10015|10415|61001|61010|61005|61006,3,1017,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5dongzhuo3,cardX5dongzhuo3,warrior/X5dongzhuo2S,warrior/X5dongzhuo2D
8205032,11,6,重骑兵,袁绍,4,5,120,5,15246,6211,18198,1,94512,210,1008,1610,208|510|1208|1607|43601|52002|10015|10215|61001|61010|61005|61006,3,1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5yuanshao1,cardX5yuanshao1,warrior/X5yuanshao1S,warrior/X5yuanshao1D
8205033,12,5,骠骑兵,文丑,4,5,120,5,12185,7054,15952,1,94513,210,1008,1610,1108|1208|1908|1710|44001|49002|10015|10215|61001|61002|61003|61004|61005|61006,3,11015|1021,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5wenchou2,cardX5wenchou2,warrior/35S,warrior/35D
8205034,11,6,重骑兵,袁绍,4,5,120,5,15246,6211,18198,1,94514,210,1008,1610,208|510|1208|1607|43601|52002|10015|10215|61001|61010|61005|61006,3,1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5yuanshao1,cardX5yuanshao1,warrior/X5yuanshao1S,warrior/X5yuanshao1D
8205035,12,5,骠骑兵,文丑,4,5,120,5,12185,7054,15952,1,94514,210,1008,1610,1108|1208|1908|1710|44001|49002|10015|10215|61001|61002|61003|61004|61005|61006,3,11015|1021,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5wenchou2,cardX5wenchou2,warrior/35S,warrior/35D
8205041,11,5,重骑兵,马超,2,5,120,5,28530,9127,29806,1,94521,210,1008,1610,408|1108|1909|1710|43601|49002|10115|10515|61001|61002|61003|61004|61005|61006,3,11015|1020,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5machao1,cardX5machao1,warrior/X5machao1S,warrior/X5machao1D
8205042,11,6,重骑兵,姜维,2,5,120,5,23805,9627,34173,1,94522,210,1008,1610,208|508|1208|1610|43601|52002|10015|10415|61001|61010|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5jiangwei3,cardX5jiangwei3,warrior/X5jiangwei1S,warrior/X5jiangwei1D
8205043,11,5,重骑兵,魏延,2,5,120,5,29062,8788,31189,1,94523,210,1008,1610,408|1110|1208|43601|80003|50002|10015|10115|61009|61004|61005|61006,3,11015|1020,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5weiyan1,cardX5weiyan1,warrior/X5weiyan1S,warrior/X5weiyan1D
8205044,12,5,骠骑兵,吕玲绮,2,5,120,5,20538,8001,20840,1,94524,210,1008,1610,210|608|1108|1707|44001|49002|10015|10115|61009|61004|61005|61006,3,1015|1019,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5lvlingqi2,cardX5lvlingqi2,warrior/X5lvlingqi2S,warrior/X5lvlingqi2D
8205045,11,7,重骑兵,庞统,2,5,120,5,9708,8258,13464,1,94524,210,1008,-1,507|1010|1909|43601|70002|10015|10215|61001|61004|61005|61006,3,11016|1021,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5pangtong2,cardX5pangtong2,warrior/X5pangtong2S,warrior/X5pangtong2D
8205051,10,5,连弩兵,黄忠,2,5,120,5,26548,9375,25992,1,94531,210,1008,1610,408|1110|1909|43901|49002|10115|10215|61009|61004|61005|61006,3,11015|11015,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5huangzhong1,cardX5huangzhong1,warrior/X5huangzhong1S,warrior/X5huangzhong1D
8205052,11,6,重骑兵,姜维,2,5,120,5,23805,9627,34173,1,94532,210,1008,1610,208|508|1208|1610|43601|52002|10015|10415|61001|61010|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5jiangwei3,cardX5jiangwei3,warrior/X5jiangwei1S,warrior/X5jiangwei1D
8205053,7,6,盾枪兵,刘备,2,5,120,5,7497,5566,12301,1,94533,210,1008,-1,208|506|1208|1610|43501|52002|10015|10415|61001|61010|61005|61006,3,1017|1017,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5liubei1,cardX5liubei1,warrior/X5liubei1S,warrior/X5liubei1D
8205054,10,5,连弩兵,黄舞蝶,2,5,120,5,13940,7549,15064,1,94534,210,1008,1610,508|1108|1908|1710|43901|10115|10215|61001|61004|61005|61006,3,1015,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5huangwudie1,cardX5huangwudie1,warrior/245S,warrior/245D
8205055,9,8,火矢兵,大乔,2,5,120,5,2350,2115,2937,1,94534,608,80015,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5daqiao1,cardX5daqiao1,warrior/74S,warrior/74D
8205061,10,5,连弩兵,血狱刘备,2,5,120,5,26548,9375,25992,1,94541,210,1008,1610,408|1110|1909|43901|49002|10115|10215|61009|61004|61005|61006,3,11015|11015,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5huangzhong1,cardX5huangzhong1,warrior/X5huangzhong1S,warrior/X5huangzhong1D
8205062,11,6,重骑兵,姜维,2,5,120,5,23805,9627,34173,1,94542,210,1008,1610,208|508|1208|1610|43601|52002|10015|10415|61001|61010|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5jiangwei3,cardX5jiangwei3,warrior/X5jiangwei1S,warrior/X5jiangwei1D
8205063,7,6,盾枪兵,刘备,2,5,120,5,7497,5566,12301,1,94543,210,1008,-1,208|506|1208|1610|43501|52002|10015|10415|61001|61010|61005|61006,3,1017|1017,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5liubei1,cardX5liubei1,warrior/X5liubei1S,warrior/X5liubei1D
8205064,10,5,连弩兵,黄舞蝶,2,5,120,5,13940,7549,15064,1,94544,210,1008,1610,508|1108|1908|1710|43901|10115|10215|61001|61004|61005|61006,3,1015,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5huangwudie1,cardX5huangwudie1,warrior/245S,warrior/245D
8205065,9,8,火矢兵,大乔,2,5,120,5,2350,2115,2937,1,94544,608,80015,-1,null,1,null,2,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5daqiao1,cardX5daqiao1,warrior/74S,warrior/74D
8205071,10,5,连弩兵,甘宁,3,5,120,5,29281,9169,27869,1,94551,210,1008,1610,408|608|1110|1909|43901|49002|10115|10515|61001|61002|61003|61004|61005|61006,3,11015|1022,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5ganning1,cardX5ganning1,warrior/X5ganning1S,warrior/X5ganning1D
8205072,10,7,连弩兵,鲁肃,3,5,120,5,22047,11032,30471,1,94552,210,1008,1610,308|1908|1810|43901|80001|56002|10115|10415|61001|61004|61011|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5lusu1,cardX5lusu1,warrior/X5lusu1S,warrior/X5lusu1D
8205073,10,5,连弩兵,孙策,3,5,120,5,13940,7549,15064,1,94553,210,1008,1610,508|1108|1908|1710|43901|10115|10215|61001|61004|61005|61006,3,1015,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5sunce2,cardX5sunce2,warrior/X5sunce2S,warrior/X5sunce2D
8205074,11,6,重骑兵,凌统,3,5,120,5,2990,2427,5145,1,94554,210,1008,-1,208|508|1208|1609|43601|52002|10015|10215|61001|61010|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5lingtong1,cardX5lingtong1,warrior/X5lingtong1S,warrior/X5lingtong1D
8205075,7,6,盾枪兵,孙坚,3,5,120,5,21065,8303,31726,1,94554,210,1008,1610,508|1008|1208|1610|43501|52002|10015|10415|61001|61010|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5sunjian1,cardX5sunjian1,warrior/X5sunjian1S,warrior/X5sunjian1D
8205081,7,5,盾枪兵,孙策,3,5,120,5,24761,8673,27754,1,94561,210,1008,1610,1008|1108|1908|1610|43501|49002|10015|10115|61009|61004|61005|61006,3,11015|11015,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5sunce1,cardX5sunce1,warrior/X5sunce1S,warrior/X5sunce1D
8205082,7,5,盾枪兵,凌统,3,5,120,5,23655,8703,28697,1,94562,210,1008,1610,408|1108|1909|2010|43501|49002|10015|10115|61009|61004|61005|61006,3,11017|11017,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5lingtong2,cardX5lingtong2,warrior/X5lingtong2S,warrior/X5lingtong2D
8205083,7,6,盾枪兵,孙坚,3,5,120,5,21065,8303,31726,1,94563,210,1008,1610,508|1008|1208|1610|43501|52002|10015|10415|61001|61010|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5sunjian1,cardX5sunjian1,warrior/X5sunjian1S,warrior/X5sunjian1D
8205084,7,6,盾枪兵,周泰,3,5,120,5,19967,8507,31200,1,94564,210,1008,1610,508|1210|1608|43501|52002|90002|10015|10115|61001|61010|61005|61006,3,1017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5zhoutai1,cardX5zhoutai1,warrior/X5zhoutai1S,warrior/X5zhoutai1D
8205085,7,6,盾枪兵,鲁肃,3,5,120,5,10309,6946,16516,1,94564,210,1008,1610,208|508|1008|1610|43501|52002|10015|10115|61001|61010|61005|61006,3,11016,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5lusu2,cardX5lusu2,warrior/X5lusu2S,warrior/X5lusu2D
8205091,7,5,盾枪兵,孙策,3,5,120,5,24761,8673,27754,1,94571,210,1008,1610,1008|1108|1908|1610|43501|49002|10015|10115|61009|61004|61005|61006,3,11015|11015,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5sunce1,cardX5sunce1,warrior/X5sunce1S,warrior/X5sunce1D
8205092,7,5,盾枪兵,凌统,3,5,120,5,23655,8703,28697,1,94572,210,1008,1610,408|1108|1909|2010|43501|49002|10015|10115|61009|61004|61005|61006,3,11017|11017,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5lingtong2,cardX5lingtong2,warrior/X5lingtong2S,warrior/X5lingtong2D
8205093,7,6,盾枪兵,孙坚,3,5,120,5,21065,8303,31726,1,94573,210,1008,1610,508|1008|1208|1610|43501|52002|10015|10415|61001|61010|61005|61006,3,11017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5sunjian1,cardX5sunjian1,warrior/X5sunjian1S,warrior/X5sunjian1D
8205094,7,6,盾枪兵,周泰,3,5,120,5,19967,8507,31200,1,94574,210,1008,1610,508|1210|1608|43501|52002|90002|10015|10115|61001|61010|61005|61006,3,1017|1019,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5zhoutai1,cardX5zhoutai1,warrior/X5zhoutai1S,warrior/X5zhoutai1D
8205095,7,6,盾枪兵,鲁肃,3,5,120,5,10309,6946,16516,1,94574,210,1008,1610,208|508|1008|1610|43501|52002|10015|10115|61001|61010|61005|61006,3,11016,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scardX5lusu2,cardX5lusu2,warrior/X5lusu2S,warrior/X5lusu2D
